step,time,dt,cfl,max_speed,kinetic_energy,enstrophy,circulation,poisson_iters,poisson_residual,frame
880,0.687500,7.813e-4,0.4000,0.913572,3.24285571e-3,2.46035183e1,-9.39558550e-1,3,9.845e-12,-1
881,0.688281,7.813e-4,0.4000,0.913623,3.24489251e-3,2.46002860e1,-9.39578698e-1,3,9.010e-12,-1
882,0.689062,7.813e-4,0.4000,0.913674,3.24692815e-3,2.45970644e1,-9.39598804e-1,3,9.940e-12,-1
883,0.689844,7.813e-4,0.4000,0.913725,3.24896262e-3,2.45938536e1,-9.39618868e-1,3,8.519e-12,-1
884,0.690625,7.813e-4,0.4000,0.913775,3.25099592e-3,2.45906536e1,-9.39638891e-1,3,1.022e-11,-1
885,0.691406,7.813e-4,0.4000,0.913825,3.25302806e-3,2.45874642e1,-9.39658872e-1,3,9.495e-12,-1
886,0.692187,7.813e-4,0.4000,0.913875,3.25505903e-3,2.45842856e1,-9.39678812e-1,3,8.999e-12,-1
887,0.692969,7.813e-4,0.4000,0.913925,3.25708885e-3,2.45811175e1,-9.39698710e-1,3,9.322e-12,-1
888,0.693750,7.813e-4,0.4000,0.913975,3.25911750e-3,2.45779601e1,-9.39718568e-1,3,9.083e-12,-1
889,0.694531,7.813e-4,0.4000,0.914025,3.26114500e-3,2.45748132e1,-9.39738384e-1,3,8.853e-12,-1
890,0.695312,7.813e-4,0.4000,0.914074,3.26317134e-3,2.45716768e1,-9.39758160e-1,3,1.049e-11,-1
891,0.696094,7.813e-4,0.4000,0.914124,3.26519653e-3,2.45685510e1,-9.39777895e-1,3,9.308e-12,-1
892,0.696875,7.813e-4,0.4000,0.914173,3.26722057e-3,2.45654357e1,-9.39797589e-1,3,9.699e-12,-1
893,0.697656,7.813e-4,0.4000,0.914222,3.26924347e-3,2.45623307e1,-9.39817243e-1,3,8.830e-12,-1
894,0.698437,7.813e-4,0.4000,0.914270,3.27126521e-3,2.45592362e1,-9.39836856e-1,3,1.122e-11,-1
895,0.699219,7.813e-4,0.4000,0.914319,3.27328581e-3,2.45561521e1,-9.39856429e-1,3,9.454e-12,-1
896,0.700000,7.813e-4,0.4000,0.914367,3.27530527e-3,2.45530783e1,-9.39875961e-1,3,8.789e-12,-1
897,0.700781,7.813e-4,0.4000,0.914416,3.27732359e-3,2.45500149e1,-9.39895454e-1,3,9.962e-12,-1
898,0.701562,7.813e-4,0.4000,0.914464,3.27934077e-3,2.45469617e1,-9.39914907e-1,3,8.253e-12,-1
899,0.702344,7.813e-4,0.4000,0.914512,3.28135682e-3,2.45439188e1,-9.39934320e-1,3,1.074e-11,-1
900,0.703125,7.813e-4,0.4000,0.914562,3.28337173e-3,2.45408861e1,-9.39953693e-1,3,1.077e-11,-1
901,0.703906,7.813e-4,0.4000,0.914612,3.28538550e-3,2.45378636e1,-9.39973026e-1,3,1.034e-11,-1
902,0.704687,7.813e-4,0.4000,0.914662,3.28739815e-3,2.45348513e1,-9.39992320e-1,3,8.760e-12,-1
903,0.705469,7.813e-4,0.4000,0.914711,3.28940967e-3,2.45318491e1,-9.40011575e-1,3,8.605e-12,-1
904,0.706250,7.813e-4,0.4000,0.914761,3.29142006e-3,2.45288570e1,-9.40030790e-1,3,1.024e-11,-1
905,0.707031,7.813e-4,0.4000,0.914810,3.29342932e-3,2.45258750e1,-9.40049967e-1,3,1.134e-11,-1
906,0.707812,7.813e-4,0.4000,0.914859,3.29543747e-3,2.45229030e1,-9.40069104e-1,3,9.919e-12,-1
907,0.708594,7.813e-4,0.4000,0.914908,3.29744449e-3,2.45199410e1,-9.40088202e-1,3,1.070e-11,-1
908,0.709375,7.813e-4,0.4000,0.914957,3.29945039e-3,2.45169890e1,-9.40107262e-1,3,7.954e-12,-1
909,0.710156,7.813e-4,0.4000,0.915005,3.30145518e-3,2.45140470e1,-9.40126283e-1,3,1.016e-11,-1
910,0.710937,7.813e-4,0.4000,0.915053,3.30345885e-3,2.45111149e1,-9.40145265e-1,3,8.917e-12,-1
911,0.711719,7.813e-4,0.4000,0.915102,3.30546141e-3,2.45081926e1,-9.40164208e-1,3,9.457e-12,-1
912,0.712500,7.813e-4,0.4000,0.915150,3.30746285e-3,2.45052803e1,-9.40183114e-1,3,1.044e-11,-1
913,0.713281,7.813e-4,0.4000,0.915198,3.30946319e-3,2.45023778e1,-9.40201981e-1,3,9.358e-12,-1
914,0.714062,7.813e-4,0.4000,0.915245,3.31146242e-3,2.44994850e1,-9.40220810e-1,3,9.644e-12,-1
915,0.714844,7.813e-4,0.4000,0.915293,3.31346055e-3,2.44966021e1,-9.40239601e-1,3,1.015e-11,-1
916,0.715625,7.813e-4,0.4000,0.915341,3.31545757e-3,2.44937289e1,-9.40258354e-1,3,1.038e-11,-1
917,0.716406,7.813e-4,0.4000,0.915388,3.31745349e-3,2.44908654e1,-9.40277069e-1,3,9.265e-12,-1
918,0.717187,7.813e-4,0.4000,0.915435,3.31944830e-3,2.44880116e1,-9.40295746e-1,3,1.046e-11,-1
919,0.717969,7.813e-4,0.4000,0.915482,3.32144203e-3,2.44851675e1,-9.40314386e-1,3,1.021e-11,-1
920,0.718750,7.813e-4,0.4000,0.915529,3.32343465e-3,2.44823330e1,-9.40332988e-1,3,9.052e-12,-1
921,0.719531,7.813e-4,0.4000,0.915576,3.32542618e-3,2.44795081e1,-9.40351553e-1,3,8.415e-12,-1
922,0.720312,7.813e-4,0.4000,0.915622,3.32741662e-3,2.44766928e1,-9.40370081e-1,3,1.254e-11,-1
923,0.721094,7.813e-4,0.4000,0.915669,3.32940597e-3,2.44738870e1,-9.40388571e-1,3,1.010e-11,-1
924,0.721875,7.813e-4,0.4000,0.915715,3.33139423e-3,2.44710908e1,-9.40407025e-1,3,9.663e-12,-1
925,0.722656,7.813e-4,0.4000,0.915761,3.33338140e-3,2.44683040e1,-9.40425441e-1,3,8.992e-12,-1
926,0.723437,7.813e-4,0.4000,0.915807,3.33536748e-3,2.44655267e1,-9.40443820e-1,3,1.100e-11,-1
927,0.724219,7.813e-4,0.4000,0.915853,3.33735249e-3,2.44627588e1,-9.40462163e-1,3,8.193e-12,-1
928,0.725000,7.813e-4,0.4000,0.915898,3.33933641e-3,2.44600004e1,-9.40480469e-1,3,9.770e-12,-1
929,0.725781,7.813e-4,0.4000,0.915944,3.34131925e-3,2.44572513e1,-9.40498739e-1,3,8.990e-12,-1
930,0.726562,7.813e-4,0.4000,0.915990,3.34330102e-3,2.44545115e1,-9.40516972e-1,3,9.166e-12,-1
931,0.727344,7.813e-4,0.4000,0.916037,3.34528171e-3,2.44517811e1,-9.40535168e-1,3,1.267e-11,-1
932,0.728125,7.813e-4,0.4000,0.916084,3.34726132e-3,2.44490600e1,-9.40553329e-1,3,9.940e-12,-1
933,0.728906,7.813e-4,0.4000,0.916131,3.34923986e-3,2.44463482e1,-9.40571453e-1,3,1.055e-11,-1
934,0.729687,7.813e-4,0.4000,0.916178,3.35121733e-3,2.44436456e1,-9.40589541e-1,3,8.994e-12,-1
935,0.730469,7.813e-4,0.4000,0.916225,3.35319374e-3,2.44409522e1,-9.40607593e-1,3,9.649e-12,-1
936,0.731250,7.813e-4,0.4000,0.916271,3.35516907e-3,2.44382680e1,-9.40625610e-1,3,9.905e-12,-1
937,0.732031,7.813e-4,0.4000,0.916317,3.35714334e-3,2.44355930e1,-9.40643590e-1,3,9.031e-12,-1
938,0.732812,7.813e-4,0.4000,0.916364,3.35911655e-3,2.44329271e1,-9.40661535e-1,3,1.005e-11,-1
939,0.733594,7.813e-4,0.4000,0.916410,3.36108870e-3,2.44302703e1,-9.40679444e-1,3,1.199e-11,-1
940,0.734375,7.813e-4,0.4000,0.916455,3.36305978e-3,2.44276226e1,-9.40697318e-1,3,9.969e-12,-1
941,0.735156,7.813e-4,0.4000,0.916501,3.36502981e-3,2.44249840e1,-9.40715157e-1,3,1.020e-11,-1
942,0.735937,7.813e-4,0.4000,0.916547,3.36699878e-3,2.44223543e1,-9.40732960e-1,3,9.845e-12,-1
943,0.736719,7.813e-4,0.4000,0.916592,3.36896670e-3,2.44197337e1,-9.40750728e-1,3,1.122e-11,-1
944,0.737500,7.813e-4,0.4000,0.916638,3.37093356e-3,2.44171221e1,-9.40768461e-1,3,9.855e-12,-1
945,0.738281,7.813e-4,0.4000,0.916683,3.37289938e-3,2.44145194e1,-9.40786159e-1,3,9.489e-12,-1
946,0.739062,7.813e-4,0.4000,0.916728,3.37486414e-3,2.44119256e1,-9.40803822e-1,3,9.500e-12,-1
947,0.739844,7.813e-4,0.4000,0.916773,3.37682786e-3,2.44093408e1,-9.40821451e-1,3,9.056e-12,-1
948,0.740625,7.813e-4,0.4000,0.916818,3.37879053e-3,2.44067648e1,-9.40839045e-1,3,1.116e-11,-1
949,0.741406,7.813e-4,0.4000,0.916862,3.38075215e-3,2.44041976e1,-9.40856604e-1,3,1.050e-11,-1
950,0.742187,7.813e-4,0.4000,0.916907,3.38271274e-3,2.44016393e1,-9.40874128e-1,3,9.344e-12,-1
951,0.742969,7.813e-4,0.4000,0.916951,3.38467228e-3,2.43990898e1,-9.40891619e-1,3,1.068e-11,-1
952,0.743750,7.813e-4,0.4000,0.916995,3.38663078e-3,2.43965490e1,-9.40909075e-1,3,9.948e-12,-1
953,0.744531,7.813e-4,0.4000,0.917039,3.38858825e-3,2.43940170e1,-9.40926496e-1,3,1.076e-11,-1
954,0.745312,7.813e-4,0.4000,0.917083,3.39054468e-3,2.43914937e1,-9.40943884e-1,3,9.841e-12,-1
955,0.746094,7.813e-4,0.4000,0.917127,3.39250008e-3,2.43889791e1,-9.40961237e-1,3,9.668e-12,-1
956,0.746875,7.813e-4,0.4000,0.917171,3.39445444e-3,2.43864732e1,-9.40978557e-1,3,9.919e-12,-1
957,0.747656,7.813e-4,0.4000,0.917214,3.39640778e-3,2.43839759e1,-9.40995843e-1,3,1.046e-11,-1
958,0.748437,7.813e-4,0.4000,0.917258,3.39836008e-3,2.43814873e1,-9.41013095e-1,3,9.353e-12,-1
959,0.749219,7.813e-4,0.4000,0.917301,3.40031136e-3,2.43790072e1,-9.41030313e-1,3,8.797e-12,-1
960,0.750000,7.813e-4,0.4000,0.917344,3.40226161e-3,2.43765357e1,-9.41047498e-1,3,9.880e-12,3
961,0.750781,7.813e-4,0.4000,0.917387,3.40421084e-3,2.43740728e1,-9.41064650e-1,3,9.738e-12,-1
962,0.751562,7.813e-4,0.4000,0.917432,3.40615905e-3,2.43716184e1,-9.41081768e-1,3,1.190e-11,-1
963,0.752344,7.813e-4,0.4000,0.917476,3.40810624e-3,2.43691724e1,-9.41098852e-1,3,1.010e-11,-1
964,0.753125,7.813e-4,0.4000,0.917521,3.41005241e-3,2.43667350e1,-9.41115904e-1,3,1.058e-11,-1
965,0.753906,7.813e-4,0.4000,0.917565,3.41199756e-3,2.43643060e1,-9.41132922e-1,3,1.006e-11,-1
966,0.754687,7.813e-4,0.4000,0.917609,3.41394169e-3,2.43618854e1,-9.41149907e-1,3,1.066e-11,-1
967,0.755469,7.813e-4,0.4000,0.917653,3.41588481e-3,2.43594732e1,-9.41166860e-1,3,8.725e-12,-1
968,0.756250,7.813e-4,0.4000,0.917697,3.41782692e-3,2.43570694e1,-9.41183779e-1,3,1.235e-11,-1
969,0.757031,7.813e-4,0.4000,0.917741,3.41976802e-3,2.43546740e1,-9.41200666e-1,3,1.148e-11,-1
970,0.757812,7.813e-4,0.4000,0.917784,3.42170811e-3,2.43522869e1,-9.41217520e-1,3,9.631e-12,-1
971,0.758594,7.813e-4,0.4000,0.917828,3.42364720e-3,2.43499081e1,-9.41234342e-1,3,1.158e-11,-1
972,0.759375,7.813e-4,0.4000,0.917871,3.42558527e-3,2.43475375e1,-9.41251131e-1,3,1.087e-11,-1
973,0.760156,7.813e-4,0.4000,0.917914,3.42752235e-3,2.43451753e1,-9.41267888e-1,3,9.901e-12,-1
974,0.760937,7.813e-4,0.4000,0.917957,3.42945842e-3,2.43428212e1,-9.41284612e-1,3,1.037e-11,-1
975,0.761719,7.813e-4,0.4000,0.918000,3.43139349e-3,2.43404754e1,-9.41301304e-1,3,9.519e-12,-1
976,0.762500,7.813e-4,0.4000,0.918043,3.43332756e-3,2.43381378e1,-9.41317964e-1,3,1.127e-11,-1
977,0.763281,7.813e-4,0.4000,0.918086,3.43526063e-3,2.43358083e1,-9.41334592e-1,3,9.706e-12,-1
978,0.764062,7.813e-4,0.4000,0.918128,3.43719271e-3,2.43334870e1,-9.41351188e-1,3,9.408e-12,-1
979,0.764844,7.813e-4,0.4000,0.918171,3.43912379e-3,2.43311738e1,-9.41367752e-1,3,9.686e-12,-1
980,0.765625,7.813e-4,0.4000,0.918213,3.44105388e-3,2.43288687e1,-9.41384284e-1,3,9.628e-12,-1
981,0.766406,7.813e-4,0.4000,0.918255,3.44298298e-3,2.43265716e1,-9.41400785e-1,3,1.125e-11,-1
982,0.767187,7.813e-4,0.4000,0.918297,3.44491109e-3,2.43242826e1,-9.41417254e-1,3,1.035e-11,-1
983,0.767969,7.813e-4,0.4000,0.918339,3.44683821e-3,2.43220017e1,-9.41433691e-1,3,9.969e-12,-1
984,0.768750,7.813e-4,0.4000,0.918381,3.44876435e-3,2.43197287e1,-9.41450097e-1,3,1.085e-11,-1
985,0.769531,7.813e-4,0.4000,0.918423,3.45068950e-3,2.43174637e1,-9.41466472e-1,3,1.085e-11,-1
986,0.770312,7.813e-4,0.4000,0.918464,3.45261367e-3,2.43152067e1,-9.41482815e-1,3,1.075e-11,-1
987,0.771094,7.813e-4,0.4000,0.918506,3.45453685e-3,2.43129576e1,-9.41499127e-1,3,9.958e-12,-1
988,0.771875,7.813e-4,0.4000,0.918547,3.45645906e-3,2.43107165e1,-9.41515408e-1,3,1.052e-11,-1
989,0.772656,7.813e-4,0.4000,0.918588,3.45838028e-3,2.43084832e1,-9.41531658e-1,3,1.207e-11,-1
990,0.773437,7.813e-4,0.4000,0.918629,3.46030053e-3,2.43062578e1,-9.41547876e-1,3,9.923e-12,-1
991,0.774219,7.813e-4,0.4000,0.918670,3.46221981e-3,2.43040403e1,-9.41564064e-1,3,1.010e-11,-1
992,0.775000,7.813e-4,0.4000,0.918711,3.46413811e-3,2.43018305e1,-9.41580221e-1,3,1.036e-11,-1
993,0.775781,7.813e-4,0.4000,0.918752,3.46605544e-3,2.42996286e1,-9.41596348e-1,3,1.071e-11,-1
994,0.776562,7.813e-4,0.4000,0.918794,3.46797179e-3,2.42974345e1,-9.41612444e-1,3,1.111e-11,-1
995,0.777344,7.813e-4,0.4000,0.918836,3.46988718e-3,2.42952481e1,-9.41628509e-1,3,1.104e-11,-1
996,0.778125,7.813e-4,0.4000,0.918878,3.47180160e-3,2.42930695e1,-9.41644544e-1,3,9.317e-12,-1
997,0.778906,7.813e-4,0.4000,0.918920,3.47371505e-3,2.42908985e1,-9.41660548e-1,3,9.823e-12,-1
998,0.779687,7.813e-4,0.4000,0.918962,3.47562754e-3,2.42887353e1,-9.41676522e-1,3,1.009e-11,-1
999,0.780469,7.813e-4,0.4000,0.919004,3.47753907e-3,2.42865798e1,-9.41692466e-1,3,1.180e-11,-1
1000,0.781250,7.813e-4,0.4000,0.919045,3.47944963e-3,2.42844319e1,-9.41708379e-1,3,1.022e-11,-1
1001,0.782031,7.813e-4,0.4000,0.919086,3.48135924e-3,2.42822916e1,-9.41724263e-1,3,1.011e-11,-1
1002,0.782812,7.813e-4,0.4000,0.919128,3.48326788e-3,2.42801589e1,-9.41740116e-1,3,9.194e-12,-1
1003,0.783594,7.813e-4,0.4000,0.919169,3.48517557e-3,2.42780339e1,-9.41755940e-1,3,9.609e-12,-1
1004,0.784375,7.813e-4,0.4000,0.919210,3.48708230e-3,2.42759164e1,-9.41771734e-1,3,9.976e-12,-1
1005,0.785156,7.813e-4,0.4000,0.919251,3.48898808e-3,2.42738064e1,-9.41787498e-1,3,9.323e-12,-1
1006,0.785937,7.813e-4,0.4000,0.919291,3.49089290e-3,2.42717040e1,-9.41803232e-1,3,9.887e-12,-1
1007,0.786719,7.813e-4,0.4000,0.919332,3.49279678e-3,2.42696091e1,-9.41818936e-1,3,1.069e-11,-1
1008,0.787500,7.813e-4,0.4000,0.919373,3.49469970e-3,2.42675216e1,-9.41834612e-1,3,8.765e-12,-1
1009,0.788281,7.813e-4,0.4000,0.919413,3.49660168e-3,2.42654417e1,-9.41850257e-1,3,1.081e-11,-1
1010,0.789062,7.813e-4,0.4000,0.919453,3.49850271e-3,2.42633691e1,-9.41865873e-1,3,1.069e-11,-1
1011,0.789844,7.813e-4,0.4000,0.919493,3.50040279e-3,2.42613040e1,-9.41881460e-1,3,1.158e-11,-1
1012,0.790625,7.813e-4,0.4000,0.919533,3.50230193e-3,2.42592463e1,-9.41897018e-1,3,1.171e-11,-1
1013,0.791406,7.813e-4,0.4000,0.919573,3.50420013e-3,2.42571960e1,-9.41912547e-1,3,1.062e-11,-1
1014,0.792187,7.813e-4,0.4000,0.919613,3.50609739e-3,2.42551530e1,-9.41928046e-1,3,9.528e-12,-1
1015,0.792969,7.813e-4,0.4000,0.919653,3.50799371e-3,2.42531174e1,-9.41943516e-1,3,9.749e-12,-1
1016,0.793750,7.813e-4,0.4000,0.919692,3.50988909e-3,2.42510891e1,-9.41958958e-1,3,9.468e-12,-1
1017,0.794531,7.813e-4,0.4000,0.919732,3.51178353e-3,2.42490681e1,-9.41974371e-1,3,1.074e-11,-1
1018,0.795312,7.813e-4,0.4000,0.919771,3.51367704e-3,2.42470543e1,-9.41989754e-1,3,1.150e-11,-1
1019,0.796094,7.813e-4,0.4000,0.919810,3.51556961e-3,2.42450479e1,-9.42005110e-1,3,1.209e-11,-1
1020,0.796875,7.813e-4,0.4000,0.919849,3.51746125e-3,2.42430486e1,-9.42020436e-1,3,1.059e-11,-1
1021,0.797656,7.813e-4,0.4000,0.919888,3.51935197e-3,2.42410566e1,-9.42035734e-1,3,1.007e-11,-1
1022,0.798437,7.813e-4,0.4000,0.919927,3.52124175e-3,2.42390718e1,-9.42051003e-1,3,9.498e-12,-1
1023,0.799219,7.813e-4,0.4000,0.919966,3.52313060e-3,2.42370942e1,-9.42066245e-1,3,1.060e-11,-1
1024,0.800000,7.813e-4,0.4000,0.920005,3.52501853e-3,2.42351237e1,-9.42081457e-1,3,1.018e-11,-1
1025,0.800781,7.813e-4,0.4000,0.920044,3.52690553e-3,2.42331604e1,-9.42096642e-1,3,1.097e-11,-1
1026,0.801562,7.813e-4,0.4000,0.920084,3.52879161e-3,2.42312042e1,-9.42111798e-1,3,9.006e-12,-1
1027,0.802344,7.813e-4,0.4000,0.920124,3.53067677e-3,2.42292551e1,-9.42126926e-1,3,1.010e-11,-1
1028,0.803125,7.813e-4,0.4000,0.920164,3.53256101e-3,2.42273131e1,-9.42142026e-1,3,1.103e-11,-1
1029,0.803906,7.813e-4,0.4000,0.920203,3.53444432e-3,2.42253781e1,-9.42157098e-1,3,1.016e-11,-1
1030,0.804687,7.813e-4,0.4000,0.920243,3.53632672e-3,2.42234502e1,-9.42172142e-1,3,1.242e-11,-1
1031,0.805469,7.813e-4,0.4000,0.920282,3.53820821e-3,2.42215293e1,-9.42187158e-1,3,1.224e-11,-1
1032,0.806250,7.813e-4,0.4000,0.920321,3.54008877e-3,2.42196154e1,-9.42202147e-1,3,1.114e-11,-1
1033,0.807031,7.813e-4,0.4000,0.920361,3.54196843e-3,2.42177085e1,-9.42217107e-1,3,1.022e-11,-1
1034,0.807812,7.813e-4,0.4000,0.920400,3.54384717e-3,2.42158085e1,-9.42232041e-1,3,1.068e-11,-1
1035,0.808594,7.813e-4,0.4000,0.920439,3.54572500e-3,2.42139155e1,-9.42246946e-1,3,1.104e-11,-1
1036,0.809375,7.813e-4,0.4000,0.920477,3.54760192e-3,2.42120295e1,-9.42261824e-1,3,1.018e-11,-1
1037,0.810156,7.813e-4,0.4000,0.920516,3.54947793e-3,2.42101503e1,-9.42276675e-1,3,1.004e-11,-1
1038,0.810937,7.813e-4,0.4000,0.920555,3.55135304e-3,2.42082781e1,-9.42291498e-1,3,9.859e-12,-1
1039,0.811719,7.813e-4,0.4000,0.920593,3.55322724e-3,2.42064127e1,-9.42306294e-1,3,1.098e-11,-1
1040,0.812500,7.813e-4,0.4000,0.920632,3.55510054e-3,2.42045541e1,-9.42321063e-1,3,1.140e-11,-1
1041,0.813281,7.813e-4,0.4000,0.920670,3.55697293e-3,2.42027024e1,-9.42335805e-1,3,9.790e-12,-1
1042,0.814062,7.813e-4,0.4000,0.920708,3.55884442e-3,2.42008575e1,-9.42350519e-1,3,1.217e-11,-1
1043,0.814844,7.813e-4,0.4000,0.920746,3.56071502e-3,2.41990194e1,-9.42365207e-1,3,1.108e-11,-1
1044,0.815625,7.813e-4,0.4000,0.920784,3.56258471e-3,2.41971881e1,-9.42379868e-1,3,1.076e-11,-1
1045,0.816406,7.813e-4,0.4000,0.920822,3.56445351e-3,2.41953636e1,-9.42394501e-1,3,9.408e-12,-1
1046,0.817187,7.813e-4,0.4000,0.920860,3.56632141e-3,2.41935458e1,-9.42409108e-1,3,1.017e-11,-1
1047,0.817969,7.813e-4,0.4000,0.920897,3.56818841e-3,2.41917347e1,-9.42423688e-1,3,1.004e-11,-1
1048,0.818750,7.813e-4,0.4000,0.920935,3.57005453e-3,2.41899303e1,-9.42438242e-1,3,9.530e-12,-1
1049,0.819531,7.813e-4,0.4000,0.920972,3.57191975e-3,2.41881326e1,-9.42452769e-1,3,9.827e-12,-1
1050,0.820312,7.813e-4,0.4000,0.921009,3.57378408e-3,2.41863416e1,-9.42467269e-1,3,1.020e-11,-1
1051,0.821094,7.813e-4,0.4000,0.921047,3.57564752e-3,2.41845572e1,-9.42481743e-1,3,1.087e-11,-1
1052,0.821875,7.813e-4,0.4000,0.921084,3.57751007e-3,2.41827794e1,-9.42496191e-1,3,9.667e-12,-1
1053,0.822656,7.813e-4,0.4000,0.921121,3.57937174e-3,2.41810083e1,-9.42510612e-1,3,1.032e-11,-1
1054,0.823437,7.813e-4,0.4000,0.921157,3.58123252e-3,2.41792438e1,-9.42525007e-1,3,9.809e-12,-1
1055,0.824219,7.813e-4,0.4000,0.921194,3.58309242e-3,2.41774858e1,-9.42539375e-1,3,1.007e-11,-1
1056,0.825000,7.813e-4,0.4000,0.921231,3.58495144e-3,2.41757345e1,-9.42553718e-1,3,1.028e-11,-1
1057,0.825781,7.813e-4,0.4000,0.921268,3.58680957e-3,2.41739896e1,-9.42568034e-1,3,9.921e-12,-1
1058,0.826562,7.813e-4,0.4000,0.921306,3.58866683e-3,2.41722513e1,-9.42582325e-1,3,9.493e-12,-1
1059,0.827344,7.813e-4,0.4000,0.921343,3.59052320e-3,2.41705195e1,-9.42596589e-1,3,1.139e-11,-1
1060,0.828125,7.813e-4,0.4000,0.921381,3.59237870e-3,2.41687942e1,-9.42610828e-1,3,1.013e-11,-1
1061,0.828906,7.813e-4,0.4000,0.921419,3.59423333e-3,2.41670753e1,-9.42625041e-1,3,1.172e-11,-1
1062,0.829687,7.813e-4,0.4000,0.921456,3.59608707e-3,2.41653629e1,-9.42639228e-1,3,1.088e-11,-1
1063,0.830469,7.813e-4,0.4000,0.921494,3.59793995e-3,2.41636570e1,-9.42653389e-1,3,1.114e-11,-1
1064,0.831250,7.813e-4,0.4000,0.921531,3.59979195e-3,2.41619575e1,-9.42667524e-1,3,1.065e-11,-1
1065,0.832031,7.813e-4,0.4000,0.921568,3.60164308e-3,2.41602643e1,-9.42681635e-1,3,1.211e-11,-1
1066,0.832812,7.813e-4,0.4000,0.921605,3.60349335e-3,2.41585776e1,-9.42695719e-1,3,1.053e-11,-1
1067,0.833594,7.813e-4,0.4000,0.921642,3.60534274e-3,2.41568972e1,-9.42709778e-1,3,1.043e-11,-1
1068,0.834375,7.813e-4,0.4000,0.921679,3.60719127e-3,2.41552232e1,-9.42723812e-1,3,1.164e-11,-1
1069,0.835156,7.813e-4,0.4000,0.921715,3.60903893e-3,2.41535556e1,-9.42737821e-1,3,1.320e-11,-1
1070,0.835937,7.813e-4,0.4000,0.921752,3.61088573e-3,2.41518942e1,-9.42751804e-1,3,1.031e-11,-1
1071,0.836719,7.813e-4,0.4000,0.921789,3.61273167e-3,2.41502391e1,-9.42765762e-1,3,1.081e-11,-1
1072,0.837500,7.813e-4,0.4000,0.921825,3.61457674e-3,2.41485904e1,-9.42779695e-1,3,1.197e-11,-1
1073,0.838281,7.813e-4,0.4000,0.921861,3.61642095e-3,2.41469479e1,-9.42793602e-1,3,1.105e-11,-1
1074,0.839062,7.813e-4,0.4000,0.921898,3.61826430e-3,2.41453116e1,-9.42807485e-1,3,9.866e-12,-1
1075,0.839844,7.813e-4,0.4000,0.921934,3.62010680e-3,2.41436816e1,-9.42821343e-1,3,1.268e-11,-1
1076,0.840625,7.813e-4,0.4000,0.921970,3.62194844e-3,2.41420578e1,-9.42835176e-1,3,1.143e-11,-1
1077,0.841406,7.813e-4,0.4000,0.922006,3.62378922e-3,2.41404402e1,-9.42848984e-1,3,1.246e-11,-1
1078,0.842187,7.813e-4,0.4000,0.922041,3.62562915e-3,2.41388288e1,-9.42862767e-1,3,1.040e-11,-1
1079,0.842969,7.813e-4,0.4000,0.922077,3.62746823e-3,2.41372236e1,-9.42876526e-1,3,1.008e-11,-1
1080,0.843750,7.813e-4,0.4000,0.922113,3.62930645e-3,2.41356245e1,-9.42890260e-1,3,1.043e-11,-1
1081,0.844531,7.813e-4,0.4000,0.922148,3.63114382e-3,2.41340315e1,-9.42903969e-1,3,1.047e-11,-1
1082,0.845312,7.813e-4,0.4000,0.922184,3.63298035e-3,2.41324447e1,-9.42917654e-1,3,1.088e-11,-1
1083,0.846094,7.813e-4,0.4000,0.922219,3.63481603e-3,2.41308640e1,-9.42931315e-1,3,9.983e-12,-1
1084,0.846875,7.813e-4,0.4000,0.922254,3.63665086e-3,2.41292893e1,-9.42944951e-1,3,1.161e-11,-1
1085,0.847656,7.813e-4,0.4000,0.922289,3.63848484e-3,2.41277208e1,-9.42958562e-1,3,9.848e-12,-1
1086,0.848437,7.813e-4,0.4000,0.922324,3.64031798e-3,2.41261583e1,-9.42972150e-1,3,9.486e-12,-1
1087,0.849219,7.813e-4,0.4000,0.922359,3.64215028e-3,2.41246018e1,-9.42985713e-1,3,9.884e-12,-1
1088,0.850000,7.813e-4,0.4000,0.922394,3.64398173e-3,2.41230513e1,-9.42999252e-1,3,9.651e-12,-1
1089,0.850781,7.813e-4,0.4000,0.922429,3.64581235e-3,2.41215069e1,-9.43012767e-1,3,1.087e-11,-1
1090,0.851562,7.813e-4,0.4000,0.922464,3.64764213e-3,2.41199684e1,-9.43026258e-1,3,1.041e-11,-1
1091,0.852344,7.813e-4,0.4000,0.922500,3.64947106e-3,2.41184359e1,-9.43039724e-1,3,1.063e-11,-1
1092,0.853125,7.813e-4,0.4000,0.922536,3.65129916e-3,2.41169094e1,-9.43053167e-1,3,9.120e-12,-1
1093,0.853906,7.813e-4,0.4000,0.922571,3.65312643e-3,2.41153888e1,-9.43066586e-1,3,1.097e-11,-1
1094,0.854687,7.813e-4,0.4000,0.922607,3.65495286e-3,2.41138742e1,-9.43079982e-1,3,9.891e-12,-1
1095,0.855469,7.813e-4,0.4000,0.922642,3.65677846e-3,2.41123654e1,-9.43093353e-1,3,1.106e-11,-1
1096,0.856250,7.813e-4,0.4000,0.922678,3.65860322e-3,2.41108626e1,-9.43106701e-1,3,1.065e-11,-1
1097,0.857031,7.813e-4,0.4000,0.922713,3.66042716e-3,2.41093656e1,-9.43120025e-1,3,1.186e-11,-1
1098,0.857812,7.813e-4,0.4000,0.922748,3.66225026e-3,2.41078745e1,-9.43133325e-1,3,1.018e-11,-1
